word1,word2,is_hypernym
organism,go-between,1
entity,arisaema_dracontium,1
taxonomic_category,nostocaceae,1
divine_service,prayer_service,1
cause,amanuensis,1
organism,ramie,1
body_structure,vena_circumflexa_ilium,1
living_thing,mariner,1
abstract_entity,visual_property,1
genus,genus_oxalis,1
soft-finned_fish,mediterranean_anchovy,1
condition,dysthymic_depression,1
abstract_entity,affect,1
mental_state,reverie,1
whole,yellow_foxglove,1
soul,undoer,1
abstract_entity,genus_leucocytozoan,1
person,primitive,1
animate_thing,john_james_rickard_macleod,1
weapon,poniard,1
division,dichotomization,1
subject_field,oncology,1
somebody,chevalier,1
scientist,eigen,1
sirenian,steller's_sea_cow,1
causal_agency,dowser,1
reptile_family,alligatoridae,1
sustenance,appetizer,1
artistic_movement,symbolism,1
auto,jalopy,1
arrangement,bermudan_rig,1
physical_object,orly,1
written_language,health_code,1
physical_entity,charles_goodyear,1
thing,sea_of_azoff,1
asterid_dicot_genus,balsamorhiza,1
spousal_equivalent,albert,1
whole,male_sibling,1
physical_entity,ramsons,1
natural_language,scandinavian_language,1
entity,farm_team,1
abstract_entity,order_proteales,1
abstraction,meritoriousness,1
activity,persistence,1
dish,egg_foo_yong,1
soul,standard-bearer,1
group_action,non-involvement,1
class,class_heterokontae,1
entity,bowling_alley,1
entity,pedioecetes,1
unit,european_larch,1
social_group,summit_meeting,1
taxonomic_group,genus_lepidocybium,1
bony_fish,mulloidichthys_martinicus,1
object,yawner,1
abstraction,order_neuroptera,1
geographic_region,almaty,1
divinity,indra,1
attribute,alkalosis,1
physical_entity,chatterbox,1
food_grain,lye_hominy,1
someone,eleonora_duse,1
creative_thinking,purgatory,1
abstract_entity,wistfulness,1
human_activity,quivering,1
abstraction,cgs_system,1
whole,ribband,1
taxon,brasenia,1
grouping,family_gobiidae,1
whole,field_wormwood,1
artifact,zeppelin,1
artifact,pottle,1
matter,cyclooxygenase,1
caryophylloid_dicot_genus,schlumbergera,1
unit,nitrous_bacterium,1
entity,pearly_razorfish,1
geological_formation,cape_hatteras,1
beast,sea_anemone,1
scheme,meritocracy,1
physical_entity,lapis_lazuli,1
unit,sorex_palustris,1
drug,ipratropium_bromide,1
exudate,eucalyptus_gum,1
part,lh,1
disagreeable_person,exhibitionist,1
measure,period_of_play,1
footer,wheeler,1
animal_order,megaloptera,1
blood_vessel,artery_of_the_labyrinth,1
flora,alyssum,1
territory,lander,1
group,genus_wyethia,1
performing_artist,noel_coward,1
writer,william_schwenk_gilbert,1
instrumentality,steak_knife,1
object,air_space,1
taxon,genus_pyralis,1
genus,ricinus,1
physical_object,queen,1
birth,farrowing,1
organisation,copartnership,1
entity,yuman,1
whole,gyromitra_sphaerospora,1
physical_object,samnite,1
object,babe_ruth,1
free_phagocyte,lymph_cell,1
libertine,debaucher,1
physical_object,superconducting_supercollider,1
creature,lantern_fly,1
fasciculus,tenth_cranial_nerve,1
sepsis,pyemia,1
porta,neb,1
work,vineyard,1
grouping,hyperodontidae,1
cognitive_factor,deep_water,1
animate_thing,rice_weevil,1
measure,government_note,1
sustenance,lemon_curd,1
entity,anterior,1
entity,procardia,1
physical_entity,kukenaam,1
abstraction,cd4,1
kitchen_stove,potbelly_stove,1
physical_process,stratus,1
partisan,addict,1
scientist,tonegawa_susumu,1
abstraction,trove,1
mental_condition,overconfidence,1
entity,fanatism,1
entity,lagophthalmos,1
healing,rally,1
physical_entity,chamaecrista_fasciculata,1
entity,nagasaki,1
unhealthiness,relapsing_fever,1
attribute,ductility,1
human_action,organ_transplant,1
genus,genus_astacus,1
living_thing,appleton,1
nativity,live_birth,1
entity,dental_caries,1
vision,spirit_world,1
causal_agency,darryl_zanuck,1
dicot_genus,lycopus,1
whole,tailless_tenrec,1
grouping,genus_sorex,1
performing_artist,jimi_hendrix,1
object,stone_marten,1
oppositeness,contradictoriness,1
mount,pico_de_orizaba,1
unit,night_rider,1
vein,bonanza,1
substance,scotch_broth,1
abstract_entity,genus_sapindus,1
being,fool's_parsley,1
abstract_entity,cenchrus,1
biological_group,family_iguanodontidae,1
measure,danish_monetary_unit,1
causal_agent,church_father,1
terra_firma,cape_flattery,1
instrumentality,water-cooled_reactor,1
abstract_entity,adrenocorticotropic_hormone,1
law_enforcement_agency,federal_bureau_of_prisons,1
abstraction,lek,1
unit,zumbooruck,1
physical_entity,sweden,1
abstraction,agamidae,1
power,effectivity,1
desire,acquisitiveness,1
unit,red_clintonia,1
content,raillery,1
being,dynamitist,1
taxon,tentaculata,1
entity,clotted_cream,1
constituent,pm,1
mammal,procyon_lotor,1
abstraction,heloderma,1
component,central_processing_unit,1
unit,bone_cell,1
plant_life,canadian_aspen,1
physical_entity,immune_system,1
papers,kite,1
bad_person,sea_robber,1
constant,avogadro_number,1
physical_object,collision_course,1
taxon,family_dennstaedtiaceae,1
poet,brooke,1
treater,charles_stuart,1
physical_object,ant_shrike,1
causal_agency,crook,1
physical_entity,twister,1
beast,anthrenus_scrophulariae,1
radish_plant,daikon,1
vascular_plant,cape_tulip,1
condition,cleft_palate,1
religious_order,karaites,1
communicator,brooke,1
crimp,knife_pleat,1
supernatural_virtue,donatism,1
facility,transportation,1
sport,diving,1
territory,yukon_territory,1
human_action,capriole,1
abstract_entity,free_list,1
alcoholic_drink,sidecar,1
body_structure,wernicke's_area,1
window,sliding_window,1
entity,swedish_rye_bread,1
notch,donner_pass,1
abstraction,dethronement,1
signal,milepost,1
natural_object,existence,1
body_part,vena_pulmonalis,1
abstract_entity,bill_of_entry,1
unit,pillow_lace,1
person,santee_dakota,1
occurrence,outcome,1
surface,firmament,1
physical_entity,dead_room,1
joint,synovial_joint,1
bound,poll,1
psychological_feature,split_ticket,1
supermolecule,manioc,1
condition,inculpableness,1
entity,scarabaeidae,1
whole,crystal_tea,1
object,greek_fret,1
eye,capital_of_singapore,1
color,heather_mixture,1
grouping,genus_pennatula,1
physical_object,horsewhip,1
grandparent,grandmother,1
instrumentation,paperknife,1
entity,koussevitzky,1
condition,mal_rosso,1
bird,killdeer_plover,1
physical_object,davy_crockett,1
interest,terminable_interest,1
physical_entity,urokinase,1
human_action,shortstop,1
living_thing,recidivist,1
being,phyllodoce_breweri,1
privy,restroom,1
molecule,heparin,1
animal,valley_pocket_gopher,1
absence,nonoccurrence,1
breaker,stone_breaker,1
abstraction,diceros,1
job,basketry,1
entity,ir,1
compound,dippel's_oil,1
abstract_entity,superfamily_aphidoidea,1
bureau,nist,1
metrical_foot,dactyl,1
communication,animadversion,1
artefact,self-propelled_vehicle,1
chemical_compound,empirin,1
physical_object,visayan_islands,1
organism,circus_aeruginosus,1
taxonomic_category,sundew_family,1
info,numbering,1
entity,cartridge_holder,1
taxonomic_group,cibotium,1
unit,lutanist,1
unction,mentholated_salve,1
abstraction,farad,1
component_part,liebfraumilch,1
taxonomic_category,genus_solea,1
paper,composition_board,1
entity,malpighia,1
physical_object,himalayas,1
object,drier,1
bony_fish,round_whitefish,1
performer,gypsy_rose_lee,1
portion,foldout,1
entity,field_of_force,1
animate_thing,bunchberry,1
verbaliser,reciter,1
abstraction,book_of_susanna,1
secreter,pineal_body,1
causal_agency,poisoner,1
whole,tom_stoppard,1
object,johnson_grass,1
healthiness,fitness,1
abstract_entity,histaminase,1
abstract_entity,bourgeoisie,1
cognition,theorisation,1
physical_entity,anomalist,1
significant_other,missis,1
thing,iliac_artery,1
component,horsehair,1
life_scientist,elie_metchnikov,1
stuff,acid,1
physical_entity,sorcerer,1
natural_process,extraction,1
entity,meister_eckhart,1
instrumentation,roller_coaster,1
being,orthoepist,1
patriot,chauvinist,1
agaric,lepista_irina,1
physical_entity,cone-nosed_bug,1
part,potassium_chlorate,1
unit,cyprinid,1
state,childhood,1
natural_object,centaurus,1
person,assemblywoman,1
lepidopteran,cynthia_moth,1
abstract_entity,savings,1
unfitness,quadrantanopia,1
entity,total,1
abstract_entity,near_thing,1
misconduct,irregularity,1
unit_of_time,sidereal_day,1
fold,plica_vocalis,1
cancer_drug,antimetabolite,1
content,suicide_pact,1
mortal,sylph,1
amorphous_shape,strike-slip_fault,1
jewelry,collar,1
anuran,bufo_americanus,1
trade_good,undies,1
monetary_value,sumptuosity,1
abstraction,family_mniaceae,1
part,paraffin,1
causal_agent,flagyl,1
creature,megatheriid,1
entity,arabis,1
physical_entity,notochord,1
entity,recycling_plant,1
attribute,sacrilegiousness,1
taxon,genus_shigella,1
lymphoid_tissue,pharyngeal_tonsil,1
entity,hole_card,1
beast,unguiculata,1
part,fructose,1
artefact,acetate,1
faithful,flock,1
dominion,sakkara,1
abstract_entity,genus_juniperus,1
structure,anechoic_chamber,1
solid,pecan_pie,1
ligneous_plant,sarcocephalus_esculentus,1
legal_holiday,victoria_day,1
placental,equus_grevyi,1
living_thing,ceratopteris_pteridioides,1
group,populace,1
living_thing,kitul_tree,1
journeyman,rigger,1
entity,iron-grey,1
grapheme,beta,1
abstraction,genus_platymiscium,1
actuation,header,1
dominion,macedonia,1
abstract_entity,chorioretinitis,1
anthropologist,egyptologist,1
physical_object,skoplje,1
grouping,genus_pipturus,1
definite_quantity,coefficient,1
cellular_division,mitosis,1
object,moonlighter,1
support,comforts,1
being,panther_lily,1
organism,vase_vine,1
seed_plant,aster_novi-belgii,1
message,order_of_the_day,1
psychological_feature,menarche,1
computer_software,shrink-wrapped_software,1
living_thing,paliurus_spina-christi,1
plant_structure,megasporophyll,1
association,southern_baptist_convention,1
portion,palindrome,1
physical_entity,hydrogen_bond,1
physical_entity,mexican_fire_plant,1
sense_experience,stench,1
animate_thing,amelanchier_bartramiana,1
act,precession,1
human_activity,parliament,1
physics,quantum_physics,1
biological_group,superorder_labyrinthodontia,1
vascular_plant,blue_gum,1
component,rochelle_salts,1
vascular_plant,philadelphia_fleabane,1
vascular_plant,campanula_medium,1
abstraction,epistle_to_the_colossians,1
unit,threader,1
bush,prairie_smoke,1
demeanour,curtness,1
part,plastron,1
abstract_entity,genus_rosa,1
entity,guy,1
animate_thing,caffer,1
fundamental_quantity,forenoon,1
relation,undivided_interest,1
abstraction,naticidae,1
fauna,raphicerus_campestris,1
conclusion,triumph,1
transferred_property,business_deduction,1
trained_worker,fodder,1
taxonomic_group,family_simuliidae,1
military_position,line_of_battle,1
soul,calvino,1
physical_entity,plinth,1
transport,hackney_carriage,1
taxonomic_category,genus_aramus,1
tracheophyte,rhubarb,1
component,sterling_silver,1
visual_communication,color_wheel,1
noesis,polemics,1
ground,japanese_islands,1
skirt,kilt,1
malady,glandular_fever,1
passage,haphtorah,1
anatomical_structure,vocal_cord,1
territorial_dominion,capital_of_venezuela,1
cost,simple_interest,1
entity,sleep_disorder,1
choreographer,robbins,1
physical_process,biochemical_mechanism,1
someone,fulani,1
whole,toothed_spurge,1
fauna,bucephela_albeola,1
sustenance,welsh_rarebit,1
taxonomic_group,laricariidae,1
concave_shape,pocket,1
abstraction,concubinage,1
abstract_entity,circuit_court_of_appeals,1
speech_communication,gunboat_diplomacy,1
physical_entity,teleprocessing,1
college_man,college_student,1
steps,pilot_ladder,1
residential_area,tenement_district,1
ornament,colophon,1
text,opening_line,1
grouping,parmelia,1
occurrent,radio_noise,1
abstraction,dishonorableness,1
physician,fallot,1
information,myelitis,1
psychological_feature,phase_iv_clinical_trial,1
physical_entity,pyx_chest,1
poster,flashcard,1
plant_life,blueberry,1
person,boccaccio,1
search_engine,google,1
oil_paint,oil_colour,1
group,sorex,1
bolete,boletellus_russellii,1
taxonomic_group,genus_dendroica,1
entity,lomariopsidaceae,1
chemical_substance,pyruvic_acid,1
object,kosovo,1
whole,spore,1
biological_group,genus_nicotiana,1
placental,pipistrellus_subflavus,1
photographic_material,panchromatic_film,1
growth,carcinoma,1
craniate,purple_grackle,1
causal_agent,burgrave,1
attribute,self-seeking,1
possession,marketing_cost,1
word,plea_bargaining,1
parcel,baseball_field,1
biological_group,edentata,1
phenomenon,trajectory,1
object,economy_class,1
biological_group,subphylum,1
vesture,spacesuit,1
physical_object,owlclaws,1
abstraction,mend,1
cognition,daoism,1
portion,markup_language,1
attack,embolism,1
individual,millay,1
group,zonotrichia,1
entity,homel,1
xerophile,agave_cantala,1
artefact,machine,1
abstraction,contemptibility,1
herb,cultivated_rice,1
symptom,temporal_arteritis,1
entity,incontinence,1
written_communication,spiritual_bouquet,1
part,opposite,1
organism,georgia_pine,1
entity,tacker,1
physical_object,new_south_wales,1
entity,genus_frasera,1
cause,gilbert_stuart,1
entity,kuiper_belt,1
matter,molasses_kiss,1
appendage,glochidium,1
abstract_entity,genus_castanospermum,1
participant,jack_william_nicklaus,1
person,uniate,1
animate_being,polychaete,1
quantity,pb,1
structure,burr,1
soul,jerry_lee_lewis,1
instrumentality,mayflower,1
vascular_plant,strophanthus_kombe,1
object,spraguea_umbellatum,1
animate_thing,hitler,1
step-up,intensification,1
creator,fruit_grower,1
magnoliopsid_genus,genus_lupinus,1
animal,wood_ibis,1
physical_entity,atomic_number_23,1
material,tributyrin,1
solid,knife,1
object,frank_whittle,1
card_game,crapette,1
act,phototherapy,1
entity,home_ec,1
bureau,ds,1
abstract_entity,wall_of_silence,1
gesture,facial_expression,1
whole,simian,1
subject_field,micropaleontology,1
mortal,cataleptic,1
amount,lebanese_pound,1
cognition,mental_quickness,1
project,business_activity,1
natural_language,lusatian,1
animate_thing,rattlesnake,1
object,cytisus_albus,1
unwellness,exanthema_subitum,1
land,ezo,1
congenital_anomaly,green-blindness,1
taxon,genus_carphophis,1
brute,culex_quinquefasciatus,1
measuring_device,altazimuth,1
family,family_muridae,1
cognition,hairy_tongue,1
grouping,procyonidae,1
mortal,hockey_player,1
due_process_of_law,court-martial,1
whole,ammobium,1
physical_object,bin,1
noesis,queasiness,1
farm,sewage_farm,1
bodily_function,unconditioned_reflex,1
tree,souari_nut,1
receptor,chemoreceptor,1
animate_thing,orchidaceous_plant,1
arm,harquebus,1
cause,tribromoethanol,1
spatial_relation,fore-and-aft_rig,1
medical_man,cosmetic_surgeon,1
birth,childbirth,1
portion,chlorous_acid,1
entity,satori,1
being,prairie_grass,1
herbaceous_plant,chimaphila_corymbosa,1
event,periodic_event,1
drum,gran_casa,1
cause,ship's_officer,1
physical_entity,pastry,1
abstraction,genus_aetobatus,1
negotiator,government_agent,1
sign,accolade,1
concept,conjugal_right,1
quantitative_relation,absentee_rate,1
cause,aminopyrine,1
being,ubiquitousness,1
communication,nyamwezi,1
artifact,plectron,1
entity,triticum,1
being,evergreen_plant,1
abstraction,genus_corchorus,1
intelligence,cim,1
yell,screaming,1
physical_entity,diesel-electric,1
someone,convert,1
physical_phenomenon,torsion,1
portion,bend,1
genus,apus,1
unwellness,gibraltar_fever,1
location,iranian_capital,1
creative_thinking,captain_horatio_hornblower,1
entity,hygrophorus_borealis,1
living_thing,ridgling,1
receptacle,cat_box,1
unappetizingness,flavourlessness,1
entity,antipode,1
grouping,malvastrum,1
person,jakob_hermandszoon,1
plant_structure,acuminate_leaf,1
grouping,family_furnariidae,1
substance,euphoriant,1
object,cusp,1
imaginativeness,daedal,1
dweller,johnny_reb,1
form,regular_dodecahedron,1
unit,bitter_dock,1
abstraction,family_megalonychidae,1
soul,thomas_the_doubting_apostle,1
organism,mountain_ash,1
physical_entity,whispering_gallery,1
instrumentality,splint,1
grouping,greek_chorus,1
cycad,macrozamia_communis,1
abode,town_house,1
psychological_feature,murmuration,1
taxonomic_category,cucurbit,1
psychological_feature,establishmentism,1
fungus_family,polyporaceae,1
causal_agent,decipherer,1
mortal,inuit,1
flowering_tree,bearberry,1
abstract_entity,garageman's_lien,1
entity,lung-power,1
articulatio_synovialis,enarthrosis,1
entity,beam_scale,1
drug,carvedilol,1
entity,heart_ventricle,1
abstract_entity,radar_beacon,1
genus,menispermum,1
animal_order,hymenoptera,1
movement,shank,1
eutherian,percheron,1
physical_entity,sun_myung_moon,1
ocean_floor,abyssal_zone,1
person_of_colour,lakota,1
entity,inductor,1
entity,schistosome,1
creative_person,ludwig_van_beethoven,1
physical_entity,beam-ends,1
bodily_structure,ascending_artery,1
psychological_feature,cacoethes,1
fish,rhinoptera_bonasus,1
piece_of_writing,tanach,1
organism,pledgee,1
artefact,cup_hook,1
entity,tetrodotoxin,1
living_accommodations,lodge,1
artefact,laboratory_coat,1
group,lodge,1
taxon,group_pteridospermae,1
programme,supervisory_program,1
fixings,peanut_butter,1
abstraction,diminutive,1
entity,stressor,1
physical_entity,paul_vi,1
brute,musk_kangaroo,1
constituent,mastic,1
flora,southern_beech,1
disease,congenital_disease,1
physical_entity,vice-regent,1
living_thing,caretta_caretta,1
unit,albizzia_lebbeck,1
entity,argyrol,1
immunity,acquired_immunity,1
state,indifference,1
even-toed_ungulate,antilocapra_americana,1
physical_object,ocotillo,1
cognitive_process,hammer_and_sickle,1
being,spartina_pectinmata,1
physical_object,solid_ground,1
living_thing,purple-hooded_orchis,1
poplar_tree,eastern_cottonwood,1
wind,double_bassoon,1
physical_object,director_of_central_intelligence,1
